Rock_number;EC_rock;Ph_rock;Corg_rock (%);Ca_rock;K_rock;Mg_rock;Na_rock;SAR_rock;SiO2_rock;Al2O3_rock;Fe2O3_rock;TiO2_rock;MnO_rock;CaO_rock;MgO_rock;Na2O_rock;K2O_rock;SO3_rock;P2O5_rock;Type_event;Event_quantity;Acid;Temp;Timestep;Volume_leachate;EC_leachate;Ph_leachate;Chloride_leachate;Carbonate_leachate;Sulfate_leachate;Nitrate_leachate;Phosphate_leachate;Ca_leachate;Fe_leachate;K_leachate;Mg_leachate;Mn_leachate;Na_leachate
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;150;0;-5;4;145;100,6;8,62;2,2173;13,1289;9,9267;0,4937;0,0873;7,20;109,900;0,32;3,20;1,56;0,053
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;150;0;-5;5;131;209,0;8,28;7,2368;24,28;11,774;0,7676;0,1785;12,85;42,740;0,67;6,47;7,61;1,358
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;150;0;-5;6;128;110,0;8,56;1,6994;14,5859;2,3727;0,3247;0,0125;5,95;54,550;0,30;2,73;4,15;0,393
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;150;0;-5;7;133;103,5;8,53;3,6532;11,5774;1,237;0,5079;0,0287;7,21;100,100;0,24;2,85;2,44;0,005
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;150;0;-5;8;134;209,0;8,16;6,0058;22,5688;9,471;0,5059;0,072;11,88;56,070;0,40;5,60;4,67;1,303
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;150;0;-5;9;131;118,1;8,31;4,8969;13,3121;2,4858;0,3929;0,1226;7,17;102,900;0,21;2,51;2,49;0,088
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;140;0;50;16;86;47,9;9,39;3,1537;10,5521;0,8571;0,6082;0,087;4,12;131,900;0,31;0,97;4,00;2,807
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;140;0;50;17;100;45,8;9,51;2,6479;11,3202;0,5291;0,3108;0,0908;7,28;827,000;0,43;2,76;9,15;2,462
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;140;0;50;18;104;43,3;9,52;5,0832;11,848;1,8922;0,3847;0,0358;5,27;641,800;0,26;2,23;5,68;0,422
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;140;0;50;19;104;61,6;9,52;1,5888;7,1116;11,8374;0,5425;0,0711;6,34;161,200;0,37;1,55;4,34;1,900
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;140;0;50;20;106;66,9;9,51;3,1253;8,1253;13,3253;1,3253;0,0653;6,91;99,210;0,41;1,89;5,05;0,828
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;140;0;50;21;98;60,5;9,39;4,9323;8,3934;15,0634;2,3532;0,8432;6,50;375,400;0,33;2,15;6,87;1,863
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;140;0;50;22;104;61,4;9,42;3,1836;13,7831;49,5459;2,8585;0,0467;7,50;174,500;0,49;1,92;5,00;2,598
2;136,5;8,5;0,09;1,04;0,13;0,58;0,08;0,09;33,41;11,65;4,37;0,55;0,11;19,31;5,35;0,11;1,2;0,11;0,03;snow;140;0;50;23;114;39,9;9,46;9,8987;31,4872;4,8826;2,5079;0,0717;4,93;158,700;0,91;1,13;2,89;1,871
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;1;128;46,0;9,65;3,6862;8,5868;4,717;0,3136;0,4593;2,96;98,580;0,38;0,72;2,06;0,154
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;10;122;61,9;9,00;8,7081;6,4207;9,1452;0,6207;0,2044;3,93;56,570;0,74;1,73;44,90;0,706
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;11;129;75,1;9,00;2,8629;5,6063;11,794;1,0626;0,4562;3,43;52,420;0,62;1,91;37,27;0,582
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;12;131;75,0;8,96;2,64253;6,2356;9,1245;1,3562;0,3589;3,1605;61,02;0,6022;1,5345;31,8;0,9574
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;13;131;66,6;9,04;2,3201;8,8024;8,9009;0,2848;0,0476;2,89;69,610;0,58;1,16;26,32;1,333
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;14;134;69,1;9,07;1,7557;6,0304;8,9273;0,2939;0,0397;2,82;62,300;0,52;1,26;29,99;0,815
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;15;132;65,7;9,08;1,5473;13,2246;4,6042;0,2393;0,3675;2,19;48,960;0,43;1,13;25,80;1,107
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;2;130;53,0;9,35;2,5317;7,8384;8,3295;0,8815;0,401;4,10;47,850;0,54;1,43;4,37;0,005
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;3;131;71,1;9,24;4,6383;5,7425;14,5266;0,8427;0,7472;3,98;34,320;0,83;2,17;34,36;0,456
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;4;136;71,7;9,04;3,566;6,8161;16,8113;0,9142;0,1144;4,89;38,780;0,75;2,67;69,59;0,823
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;5;124;53,2;9,34;0,7883;8,9196;11,3368;3,3915;0,1159;2,92;52,640;0,44;1,47;20,57;0,094
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;6;132;66,8;9,15;1,4752;6,246;11,7164;0,2333;0,0667;2,97;43,070;0,48;1,76;47,18;0,052
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;7;133;69,4;9,13;1,7553;7,0565;13,4595;0,1973;0,1883;2,58;42,450;0,71;1,87;51,10;0,461
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;8;129;71,5;8,96;0,9818;9,4995;14,3565;0,1631;0,1402;3,03;34,930;0,56;1,89;38,81;0,005
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;-5;9;131;71,6;8,96;5,4984;6,5464;11,5722;1,5266;0,1094;2,92;46,410;0,46;1,62;37,30;0,005
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;50;16;112;51,0;8,87;0,3463;8,52;3,1043;0,2272;0,0627;2,36;94,400;0,76;1,34;40,22;0,171
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;50;17;106;57,5;9,00;1,0095;5,5685;6,4324;0,2625;0,3937;1,20;68,290;0,43;0,91;27,32;0,028
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;50;18;110;55,0;9,03;5,3556;4,7229;7,9569;1,5034;0,1084;1,94;81,670;0,48;1,02;31,88;0,076
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;50;19;110;55,0;9,05;2,5062;4,4364;8,779;1,0536;0,0615;2,35;104,000;0,65;1,22;36,95;0,223
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;50;20;110;71,4;9,01;2,4143;3,96;6,5429;1,2371;0,1071;3,01;111,500;1,05;1,64;49,93;0,005
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;50;21;111;54,0;9,02;4,0774;5,444;9,4149;3,4651;0,1741;0,98;61,230;0,47;0,92;25,29;0,326
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;50;22;111;56,7;9,04;4,1711;5,7871;12,0027;1,6467;0,0986;1,88;37,310;0,65;1,22;24,46;0,151
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;rain;140;0;50;23;114;60,9;8,59;5,077;2,0536;10,7377;8,3566;0,9771;1,22;44,440;0,54;1,17;24,52;0,012
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;170;0;-5;1;167;176,6;8,36;5,7196;11,6404;33,4581;1,5077;0,1364;11,09;70,980;3,46;7,90;4,74;2,696
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;10;116;139,7;8,17;5,9439;11,7703;12,665;1,0313;0,0398;4,73;20,090;1,30;4,21;55,45;0,378
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;11;131;133,3;8,11;1,7117;10,08;7,7933;0,4258;0,1322;4,86;5,927;1,38;3,95;56,59;0,640
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;12;132;124,6;8,17;5,2004;11,242;5,9564;0,4051;0,1553;5,78;55,360;1,38;3,27;30,12;1,050
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;13;126;119,0;8,33;7,0455;7,8941;8,7359;0,3445;0,0299;4,11;61,750;1,12;2,88;32,34;1,374
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;14;130;108,6;8,41;2,7486;12,6931;3,8834;0,3984;0,0568;5,08;36,150;1,07;2,62;20,18;0,542
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;15;122;112,6;8,38;3,0169;25,1314;3,335;1,711;0,0698;7,10;58,180;1,58;3,72;31,47;1,423
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;2;132;171,2;8,46;2,4096;14,28;32,7747;1,1731;0,2027;8,16;48,990;2,30;6,15;6,15;1,169
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;3;144;165,6;8,31;10,9369;8,3932;31,4517;1,1718;0,1681;7,98;35,770;2,62;6,74;37,75;1,868
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;4;123;147,4;8,37;2,8058;11,8399;25,3681;0,5856;0,1474;8,44;44,090;2,53;6,77;22,85;0,985
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;5;137;324,0;8,41;7,9982;27,4034;47,2924;9,8996;0,0804;18,54;0,025;3,54;11,73;57,95;3,557
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;6;125;150,4;8,36;2,2692;13,7362;18,6951;0,3336;0,0833;5,82;30,980;1,73;4,92;50,31;0,916
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;7;132;133,5;8,42;0,7135;13,8264;11,0054;0,1624;0,0335;8,32;22,700;2,26;5,90;45,91;0,619
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;8;131;288,0;8,28;6,2595;27,0142;18,2874;0,9472;0,1483;14,95;8,157;2,56;9,94;33,85;2,354
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;150;0;-5;9;128;136,8;8,16;7,3594;15,3537;9,3974;1,1179;0,0405;5,83;19,020;1,63;4,39;56,08;0,663
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;140;0;50;16;112;46,0;9,16;1,6402;10,1254;2,7878;1,1001;0,3575;1,86;133,400;0,37;0,68;12,34;0,046
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;140;0;50;17;104;45,2;9,02;1,4398;12,1;2,6446;0,3618;0,0978;1,74;112,700;0,38;0,55;9,88;0,068
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;140;0;50;18;106;47,2;9,16;5,5292;11,4468;0,632;0,367;0,5031;2,12;169,000;0,67;0,91;13,86;0,005
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;140;0;50;19;108;39,8;9,14;2,546;6,2982;4,2813;0,5757;0,1574;2,47;154,100;0,64;0,97;16,87;0,119
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;140;0;50;20;98;42,0;9,15;1,2352;4,62;9,6538;0,4953;0,2586;1,24;100,900;0,35;0,60;12,00;0,175
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;140;0;50;21;110;43,7;9,12;2,5623;7,623;15,3241;0,6258;0,2506;1,81;123,200;0,49;0,70;15,41;0,061
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;140;0;50;22;100;53,9;9,17;2,3252;6,2412;17,8822;0,8426;0,2448;1,78;112,500;0,99;1,18;13,75;0,158
3;87,5;9,06;0,24;0,45;0,25;0,33;0,04;0,06;24,59;7,72;2,88;0,36;0,06;30,68;2,91;0,25;1,59;0,29;0,04;snow;140;0;50;23;112;54,3;8,64;3,7693;6,8061;34,6008;0,7935;1,3621;1,83;94,510;0,48;0,79;13,23;0,045
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;1;134;196;7,96;14,53262;38,21558;2,81011;476,426;2,14139;13,09;0,06;0,59;0,73;0,005;1,34
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;10;181;119;8,09;21,51098;40,6151;3,13415;774,0777;3,74077;11,79;0,06;0,7;0,75;0,005;0,97
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;11;175;123;8,06;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;12;164;116;8,02;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;13;182;129;8,33;;;;;;8,21;0,07;0,88;1,13;0,01;0,64
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;14;183;115;8,37;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;15;192;120;8,18;15,55805;38,51746;3,12527;1089,5031;2,40199;13,54;0,06;0,56;0,82;0,005;0,91
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;2;150;150;8,22;51,52292;33,19326;6,96888;1105,9062;0,63352;8,68;0,10;0,72;0,91;0,01;1,30
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;3;175;120;8,26;22,14985;40,03177;4,23109;2182,1264;1,20992;10,98;0,07;0,56;0,69;0,005;1,5
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;4;175;128;8,15;44,221;33,66264;4,52187;944,2894;1,41864;10,24;0,20;0,70;0,97;0,01;1,46
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;5;174;122;8,06;46,51452;26,47067;5,44523;526,8855;1,87519;10,42;0,05;0,21;0,37;0,005;0,82
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;6;168;121;8,19;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;7;165;122;7,98;55,98595;32,82583;2,70765;917,8204;0,7327;10,98;0,07;1,03;0,65;0,005;1,11
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;8;175;115;7,92;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;1;-5;9;180;111;8,16;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;1;50;1;100;67;8,6;0,7816 ;75,931;1,5675;0,3552;0,1022;2,29;0,005;1,62;0,239;0,005;1,76
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;1;50;10;68;86;8,47;1,4055 ;70,6635;1,0683;0,3274;0,0158;14,1;0,005;2,81;1,16;0,0519;1,68
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;1;50;11;71;82;8,55;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;1;50;12;69;85;8,53;;83,4028;2,1502;0,3618;0,0271;13,2;0,005;3,48;0,947;0,0616;1,36
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;1;50;13;71;80;8,55;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;1;50;14;64;84;8,55;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;1;50;15;71;89;8,48;1,8734 ;88,7894;2,0463;0,377;0,0504;14,2;0,005;3,06;1,06;0,0375;1,34
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;1;50;2;86;71;8,52;0,7397 ;89,3273;2,3092;1,1698;0,0548;7,32;0,005;1,61;0,576;0,005;2,12
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;1;50;3;81;66;8,71;0,6439 ;82,2344;2,3513;0,3693;0,0335;10,3;0,005;0,50;0,758;0,0142;2,31
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;1;50;4;68;115;8,33;0,6272 ;113,7238;2,3826;0,5779;0,016;16,5;0,005;1,85;1,29;0,0631;2,75
